signal_source,feature_mode,autocorr,snr,between_tract,arch,seed,tract_fips,method,recovery_r,morans_i_true,morans_i_output,wtvr_achieved,generator_commit
latent,na,weak,low,low,na,17,47065011447,dasymetric,-0.07369238344981349,-0.005855315487849645,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,17,47065011447,pycnophylactic,0.00039239591109209134,-0.005855315487849645,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,17,47065011447,ceiling_gbm,0.04151558850468582,-0.005855315487849645,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,17,47065011447,granite,0.006372055287479908,-0.005855315487849645,0.9805099917871477,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,17,47065011900,dasymetric,-0.09060809376213366,-0.04342296651947945,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,17,47065011900,pycnophylactic,-0.006670050502298659,-0.04342296651947945,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,17,47065011900,ceiling_gbm,-0.034288455159176896,-0.04342296651947945,,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,17,47065011900,granite,-0.05623375006435801,-0.04342296651947945,0.9796560648424704,0.5242614633595986,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000600,dasymetric,-0.02836574960051479,0.016990857482749866,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000600,pycnophylactic,0.010327047779466504,0.016990857482749866,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000600,ceiling_gbm,0.04432124868412652,0.016990857482749866,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065000600,granite,-0.0019333347294462036,0.016990857482749866,0.9904515331134603,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000700,dasymetric,0.02024246756338713,0.002522936321204326,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000700,pycnophylactic,0.005258511408079579,0.002522936321204326,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065000700,ceiling_gbm,-0.0013333464520085096,0.002522936321204326,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065000700,granite,-0.007928640403065462,0.002522936321204326,0.9795889597804436,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001200,dasymetric,-0.01821843547239201,0.0326596304473528,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001200,pycnophylactic,0.02474496192376921,0.0326596304473528,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001200,ceiling_gbm,0.03569032396637442,0.0326596304473528,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065001200,granite,0.06535689456858512,0.0326596304473528,0.9853623777172776,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001800,dasymetric,0.012165288655897534,0.004663863852671333,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001800,pycnophylactic,0.007158680191248505,0.004663863852671333,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001800,ceiling_gbm,-0.02431518270187566,0.004663863852671333,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065001800,granite,-0.017486855488731853,0.004663863852671333,0.9269796289615675,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001900,dasymetric,0.03826599120518417,0.012931654091274884,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001900,pycnophylactic,0.004444534150778761,0.012931654091274884,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065001900,ceiling_gbm,0.005126841100628439,0.012931654091274884,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065001900,granite,0.023431707598085227,0.012931654091274884,0.9822718083789141,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065002400,dasymetric,-0.0029780733352209447,-0.008144410116171072,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065002400,pycnophylactic,-0.010157336591219913,-0.008144410116171072,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065002400,ceiling_gbm,-0.026662366151725177,-0.008144410116171072,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065002400,granite,0.006269786830640922,-0.008144410116171072,0.9946766893108822,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065003400,dasymetric,-0.049315187959197634,0.01472930380005839,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065003400,pycnophylactic,-0.020252170613904434,0.01472930380005839,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065003400,ceiling_gbm,0.035871786542214235,0.01472930380005839,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065003400,granite,0.012110903652307936,0.01472930380005839,0.995377092505449,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010431,dasymetric,0.03129801516880498,0.016128779315695726,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010431,pycnophylactic,0.00492435427389601,0.016128779315695726,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010431,ceiling_gbm,0.04422075498277843,0.016128779315695726,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065010431,granite,0.015879659030611396,0.016128779315695726,0.9918338169357664,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010433,dasymetric,0.008257709345072885,0.004511020555015404,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010433,pycnophylactic,0.0026163661799572338,0.004511020555015404,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010433,ceiling_gbm,-0.013976949015923976,0.004511020555015404,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065010433,granite,0.01968140856554391,0.004511020555015404,0.988776014560906,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010435,dasymetric,0.020382815697047692,0.0223394963230524,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010435,pycnophylactic,-0.0032548145247096676,0.0223394963230524,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065010435,ceiling_gbm,0.0028012087754540355,0.0223394963230524,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065010435,granite,-0.003589314518113014,0.0223394963230524,0.9911932536473497,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011311,dasymetric,-0.019653032025151194,0.0006387148242201812,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011311,pycnophylactic,0.030094304603338277,0.0006387148242201812,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011311,ceiling_gbm,0.024172934320459097,0.0006387148242201812,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011311,granite,0.000339384508080528,0.0006387148242201812,0.9983542166507223,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011321,dasymetric,0.007882194189380366,0.010771006635764389,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011321,pycnophylactic,-0.015104749880937553,0.010771006635764389,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011321,ceiling_gbm,0.05322222336968855,0.010771006635764389,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011321,granite,0.006383820978438356,0.010771006635764389,0.9950307190233271,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011324,dasymetric,-0.08989148786166345,-0.12928096245254264,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011324,pycnophylactic,0.31715122310467286,-0.12928096245254264,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011324,ceiling_gbm,-0.5713768254078327,-0.12928096245254264,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011324,granite,0.11901264015615204,-0.12928096245254264,-0.14203963448461787,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011325,dasymetric,-0.02607118932557888,0.03339359122782766,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011325,pycnophylactic,-0.025119581779064766,0.03339359122782766,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011325,ceiling_gbm,0.021517069299868425,0.03339359122782766,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011325,granite,0.013017705458916059,0.03339359122782766,0.9893391508822666,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011326,dasymetric,-0.006685474624890529,0.024266891447181086,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011326,pycnophylactic,0.004392044597197787,0.024266891447181086,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011326,ceiling_gbm,0.04116409587288023,0.024266891447181086,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011326,granite,0.023027335142951657,0.024266891447181086,0.9938761613309451,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011402,dasymetric,0.018939218425651876,0.03753920985085669,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011402,pycnophylactic,0.029378851816598262,0.03753920985085669,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011402,ceiling_gbm,0.07907899679481294,0.03753920985085669,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011402,granite,0.014130878971806283,0.03753920985085669,0.9788086549173436,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011413,dasymetric,0.018843104001077398,-0.007715810685143739,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011413,pycnophylactic,-0.058531468342632044,-0.007715810685143739,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011413,ceiling_gbm,0.029011461454254605,-0.007715810685143739,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011413,granite,-0.02366143555800026,-0.007715810685143739,0.9940721790985597,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011444,dasymetric,0.014909838453887237,-0.0030305427294559824,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011444,pycnophylactic,-0.0022774162326636544,-0.0030305427294559824,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011444,ceiling_gbm,-0.03305717355503641,-0.0030305427294559824,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011444,granite,0.003007071265590893,-0.0030305427294559824,0.997616532975224,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011447,dasymetric,0.049042485678973236,0.005668773342566385,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011447,pycnophylactic,0.006192456397181491,0.005668773342566385,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011447,ceiling_gbm,0.036976967392061535,0.005668773342566385,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011447,granite,0.003906995571031395,0.005668773342566385,0.9740378867166826,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011900,dasymetric,0.027483789786886943,-0.009765230796300987,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011900,pycnophylactic,-0.014525903382278117,-0.009765230796300987,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,low,na,123,47065011900,ceiling_gbm,-0.012223438006315092,-0.009765230796300987,,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,low,sage,123,47065011900,granite,-0.04575381427406665,-0.009765230796300987,0.9836758450779293,0.5195330228779812,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000600,dasymetric,0.004258257230099214,0.015049706176761655,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000600,pycnophylactic,-0.0166178195553543,0.015049706176761655,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000600,ceiling_gbm,-0.03112330290864374,0.015049706176761655,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065000600,granite,-0.023597602324405473,0.015049706176761655,0.9821363576318001,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000700,dasymetric,-0.01005076373060252,0.010198537546069716,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000700,pycnophylactic,-0.0026864581103776394,0.010198537546069716,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065000700,ceiling_gbm,0.022227576119760693,0.010198537546069716,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065000700,granite,-0.021012018766032464,0.010198537546069716,0.9780550498096701,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001200,dasymetric,-0.0001012996644539556,0.0052669478932288625,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001200,pycnophylactic,-0.04824193436960167,0.0052669478932288625,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001200,ceiling_gbm,-0.008594945193080851,0.0052669478932288625,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065001200,granite,0.0124726961541484,0.0052669478932288625,0.9861879499990778,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001800,dasymetric,0.009500456173942998,-0.0038362933474508083,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001800,pycnophylactic,-0.011023585988563274,-0.0038362933474508083,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001800,ceiling_gbm,0.01866565895107097,-0.0038362933474508083,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065001800,granite,-0.010762527286260695,-0.0038362933474508083,0.9784694080253823,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001900,dasymetric,0.0023636490922670237,0.002108084971251581,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001900,pycnophylactic,-0.012153800207263065,0.002108084971251581,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065001900,ceiling_gbm,-0.016868107175832207,0.002108084971251581,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065001900,granite,-0.0020526173896637414,0.002108084971251581,0.9662399526473968,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065002400,dasymetric,-0.011601033512239586,0.027633192017082926,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065002400,pycnophylactic,0.010643269120234828,0.027633192017082926,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065002400,ceiling_gbm,0.023696926730288642,0.027633192017082926,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065002400,granite,0.04494925050148563,0.027633192017082926,0.9947820909306284,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065003400,dasymetric,-0.045578604268991144,-0.00380056725924337,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065003400,pycnophylactic,-0.009005651767820125,-0.00380056725924337,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065003400,ceiling_gbm,0.06092998843384593,-0.00380056725924337,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,low,default,sage,42,47065003400,granite,-0.004106945805930737,-0.00380056725924337,0.9816693693504426,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065010431,dasymetric,-0.018492472743481335,0.02618418733340344,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065010431,pycnophylactic,0.0037998871771258392,0.02618418733340344,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,low,default,na,42,47065010431,ceiling_gbm,0.05892006618511848,0.02618418733340344,,0.32746512205645223,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
